fold,n_train,n_val,val_rmse_m,val_dist_mae_after_calib_m
0,560,140,9.789872434714038,9.765927500147544
1,560,140,8.41198025689641,9.403001914760779
2,560,140,9.780386716105637,10.122865849246223
3,560,140,9.576672606679345,9.8444707642709
4,560,140,11.11329907158131,10.138054083464311
